feature	SpaceRanger	stCNASim-afc	STARsolo
AL606491.1	0.0	0.0	0.0016666666666666668
MAN1C1	0.22833333909511566	0.22833333333333333	0.24166666666666667
AL031280.1	0.0	0.0	0.0
SELENON	0.18666666746139526	0.18666666666666668	0.20666666666666667
AL020996.2	0.0	0.0	0.0
AL020996.1	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
MTFR1L	0.5633333325386047	0.5633333333333334	0.6116666666666667
AL020996.3	0.0	0.0	0.0
AUNIP	0.0	0.0	0.0
AL033528.2	0.0	0.0	0.0
PAQR7	0.10833333432674408	0.10833333333333334	0.115
STMN1	0.1133333370089531	0.11333333333333333	0.12833333333333333
PAFAH2	0.17166666686534882	0.17166666666666666	0.19
EXTL1	0.0	0.0	0.0
SLC30A2	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
TRIM63	0.0	0.0	0.0
PDIK1L	0.07333333045244217	0.07333333333333333	0.07833333333333334
FAM110D	0.019999999552965164	0.02	0.021666666666666667
C1orf232	0.0	0.0	0.0
AL391650.1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
ZNF593	0.5833333134651184	0.5833333333333334	0.6366666666666667
CNKSR1	0.008333333767950535	0.008333333333333333	0.008333333333333333
CATSPER4	0.0	0.0	0.0
CEP85	0.03999999910593033	0.04	0.041666666666666664
SH3BGRL3	0.8916666507720947	0.8916666666666667	0.9466666666666667
UBXN11	0.12333333492279053	0.12	0.135
CD52	0.15166667103767395	0.15166666666666667	0.16833333333333333
CRYBG2	0.0016666667070239782	0.0016666666666666668	0.0033333333333333335
ZNF683	0.006666666828095913	0.006666666666666667	0.006666666666666667
LIN28A	0.0	0.0	0.0
DHDDS	0.1066666692495346	0.10666666666666667	0.11
AL513365.2	0.0	0.0	0.0
HMGN2	1.6299999952316284	1.63	1.75
RPS6KA1	0.21666666865348816	0.21666666666666667	0.24166666666666667
AL512408.1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
ARID1A	0.34333333373069763	0.3433333333333333	0.37
PIGV	0.18166667222976685	0.18166666666666667	0.19833333333333333
ZDHHC18	0.12333333492279053	0.12333333333333334	0.13166666666666665
SFN	0.004999999888241291	0.005	0.005
AL034380.1	0.0	0.0	0.0
GPN2	0.1133333370089531	0.11333333333333333	0.11666666666666667
GPATCH3	0.0833333358168602	0.08333333333333333	0.085
NUDC	0.9566666483879089	0.9566666666666667	1.035
NR0B2	0.9049999713897705	0.905	0.975
KDF1	0.036666665226221085	0.03666666666666667	0.045
TRNP1	0.036666665226221085	0.03666666666666667	0.04
TENT5B	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
SLC9A1	0.02666666731238365	0.02666666666666667	0.028333333333333332
AL590640.1	0.0	0.0	0.0
WDTC1	0.16333332657814026	0.16333333333333333	0.17833333333333334
TMEM222	0.24666666984558105	0.245	0.26666666666666666
SYTL1	0.04333333298563957	0.043333333333333335	0.04833333333333333
MAP3K6	0.09000000357627869	0.09	0.095
FCN3	1.8533333539962769	1.8533333333333333	2.0
CD164L2	0.0	0.0	0.0
GPR3	0.0	0.0	0.0
WASF2	0.23666666448116302	0.23666666666666666	0.24166666666666667
FO393419.2	0.0	0.0	0.0
BX293535.1	0.0	0.0	0.0
AHDC1	0.09833333641290665	0.09833333333333333	0.10833333333333334
FGR	0.08666666597127914	0.08666666666666667	0.095
LINC02574	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
IFI6	0.550000011920929	0.55	0.5916666666666667
AL445490.1	0.0	0.0	0.0
FAM76A	0.06499999761581421	0.065	0.07166666666666667
STX12	0.20666666328907013	0.20666666666666667	0.23333333333333334
PPP1R8	0.12833333015441895	0.12833333333333333	0.14166666666666666
THEMIS2	0.11833333224058151	0.11833333333333333	0.12666666666666668
RPA2	0.11500000208616257	0.115	0.12166666666666667
SMPDL3B	0.0016666667070239782	0.0016666666666666668	0.005
AL512288.1	0.0	0.0	0.0
XKR8	0.07666666805744171	0.07666666666666666	0.08166666666666667
EYA3	0.05000000074505806	0.05	0.05
PTAFR	0.05000000074505806	0.05	0.058333333333333334
DNAJC8	0.34333333373069763	0.3433333333333333	0.3616666666666667
ATP5IF1	1.4700000286102295	1.47	1.5916666666666666
AL353622.1	0.05166666582226753	0.051666666666666666	0.056666666666666664
AL353622.2	0.0	0.0	0.0
SESN2	0.054999999701976776	0.055	0.06
MED18	0.0533333346247673	0.05333333333333334	0.055
PHACTR4	0.2150000035762787	0.215	0.22666666666666666
RCC1	0.06833333522081375	0.06833333333333333	0.075
TRNAU1AP	0.13333334028720856	0.13333333333333333	0.14333333333333334
SNHG12	0.09000000357627869	0.09	0.10166666666666667
TAF12	0.11833333224058151	0.11833333333333333	0.13166666666666665
RAB42	0.004999999888241291	0.005	0.005
LINC01715	0.004999999888241291	0.005	0.005
AL360012.1	0.0033333334140479565	0.0033333333333333335	0.005
GMEB1	0.05666666850447655	0.056666666666666664	0.06666666666666667
YTHDF2	0.4483333230018616	0.4483333333333333	0.465
OPRD1	0.0	0.0	0.0
AL009181.1	0.0	0.0	0.0
EPB41	0.34333333373069763	0.3433333333333333	0.37333333333333335
TMEM200B	0.023333333432674408	0.023333333333333334	0.023333333333333334
AL357500.1	0.0	0.0	0.0
SRSF4	0.5450000166893005	0.545	0.58
MECR	0.11833333224058151	0.11833333333333333	0.12833333333333333
AL590729.1	0.0	0.0	0.0
PTPRU	0.10833333432674408	0.10833333333333334	0.11666666666666667
LINC01756	0.0	0.0	0.0
AC092265.1	0.0	0.0	0.0
AL645944.2	0.0	0.0	0.0
LINC01648	0.0	0.0	0.0
AL137076.1	0.0	0.0	0.0
AL161638.2	0.0	0.0	0.0
AL161638.1	0.0	0.0	0.0
MATN1	0.0	0.0	0.0
MATN1-AS1	0.006666666828095913	0.006666666666666667	0.006666666666666667
LAPTM5	0.8133333325386047	0.8133333333333334	0.8716666666666667
AL137027.1	0.0	0.0	0.0
LINC01778	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AL445235.1	0.0	0.0	0.0
SDC3	0.4399999976158142	0.44	0.45166666666666666
PUM1	0.5166666507720947	0.5166666666666667	0.5466666666666666
NKAIN1	0.0	0.0	0.0
SNRNP40	0.10833333432674408	0.10833333333333334	0.11166666666666666
ZCCHC17	0.15000000596046448	0.15	0.15833333333333333
AL451070.1	0.0	0.0	0.0
FABP3	0.019999999552965164	0.02	0.021666666666666667
SERINC2	1.0083333253860474	1.0083333333333333	1.075
AC114488.1	0.0	0.0	0.0
TINAGL1	0.16333332657814026	0.16333333333333333	0.18166666666666667
HCRTR1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
PEF1	0.24833333492279053	0.24833333333333332	0.265
AC114488.2	0.0	0.0	0.0
AC114488.3	0.0	0.0	0.0
COL16A1	0.07333333045244217	0.07333333333333333	0.08166666666666667
ADGRB2	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AL354919.2	0.0	0.0	0.0
SPOCD1	0.0	0.0	0.0
AL354919.1	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
AL136115.2	0.0	0.0	0.0
PTP4A2	0.8266666531562805	0.8266666666666667	0.8816666666666667
AL136115.1	0.0	0.0	0.0
AL136115.3	0.0	0.0	0.0
KHDRBS1	0.5799999833106995	0.58	0.6133333333333333
AL445248.1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
TMEM39B	0.08500000089406967	0.085	0.08833333333333333
KPNA6	0.2933333218097687	0.29333333333333333	0.31
TXLNA	0.41999998688697815	0.42	0.455
CCDC28B	0.023333333432674408	0.023333333333333334	0.025
AL049795.1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
IQCC	0.008333333767950535	0.008333333333333333	0.008333333333333333
DCDC2B	0.0	0.0	0.0
TMEM234	0.046666666865348816	0.04666666666666667	0.04833333333333333
EIF3I	0.7749999761581421	0.775	0.82
FAM167B	0.07833333313465118	0.07833333333333334	0.08333333333333333
LCK	0.0716666653752327	0.07166666666666667	0.07666666666666666
HDAC1	0.19499999284744263	0.195	0.22166666666666668
MARCKSL1	0.2199999988079071	0.22	0.23333333333333334
AL109945.1	0.0	0.0	0.0
TSSK3	0.0	0.0	0.0
FAM229A	0.13500000536441803	0.135	0.14166666666666666
BSDC1	0.32499998807907104	0.325	0.33666666666666667
AL033529.1	0.0	0.0	0.0
ZBTB8B	0.0	0.0	0.0
ZBTB8A	0.0533333346247673	0.05333333333333334	0.05333333333333334
ZBTB8OS	0.20333333313465118	0.20333333333333334	0.215
RBBP4	0.3499999940395355	0.35	0.37666666666666665
SYNC	0.02666666731238365	0.02666666666666667	0.02666666666666667
AC114489.1	0.0	0.0	0.0
KIAA1522	0.11166666448116302	0.11166666666666666	0.11666666666666667
YARS	0.2933333218097687	0.29333333333333333	0.31666666666666665
S100PBP	0.14166666567325592	0.14166666666666666	0.15166666666666667
FNDC5	0.5049999952316284	0.505	0.5316666666666666
HPCA	0.0	0.0	0.0
TMEM54	0.06666667014360428	0.06666666666666667	0.06666666666666667
RNF19B	0.05999999865889549	0.06	0.06333333333333334
AL020995.1	0.0	0.0	0.0
AK2	0.8616666793823242	0.8616666666666667	0.9283333333333333
AZIN2	0.011666666716337204	0.011666666666666667	0.011666666666666667
TRIM62	0.004999999888241291	0.005	0.008333333333333333
AL662907.3	0.0	0.0	0.0
ZNF362	0.0833333358168602	0.08333333333333333	0.085
AL513327.3	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
A3GALT2	0.0	0.0	0.0
AL513327.1	0.0	0.0	0.0
PHC2	0.6733333468437195	0.6733333333333333	0.735
AL513327.2	0.0	0.0	0.0
ZSCAN20	0.0016666667070239782	0.0016666666666666668	0.0033333333333333335
CSMD2	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
HMGB4	0.0	0.0	0.0
CSMD2-AS1	0.0	0.0	0.0
C1orf94	0.0	0.0	0.0
SMIM12	0.35333332419395447	0.35333333333333333	0.37166666666666665
GJB5	0.0	0.0	0.0
GJB4	0.0	0.0	0.0
AL121988.1	0.0	0.0	0.0
GJB3	0.006666666828095913	0.006666666666666667	0.01
GJA4	0.1433333307504654	0.14333333333333334	0.14833333333333334
AL122010.1	0.0	0.0	0.0
DLGAP3	0.004999999888241291	0.005	0.005
AC114490.3	0.028333334252238274	0.028333333333333332	0.03
AC114490.2	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
TMEM35B	0.0	0.0	0.0
ZMYM6	0.1066666692495346	0.10666666666666667	0.10833333333333334
ZMYM1	0.029999999329447746	0.03	0.03166666666666667
AL590434.1	0.0	0.0	0.0
SFPQ	0.996666669845581	0.9966666666666667	1.0833333333333333
ZMYM4	0.1133333370089531	0.11333333333333333	0.115
ZMYM4-AS1	0.0	0.0	0.0
KIAA0319L	0.2566666603088379	0.25666666666666665	0.2783333333333333
NCDN	0.038333334028720856	0.03833333333333333	0.041666666666666664
AC004865.2	0.0033333334140479565	0.0033333333333333335	0.006666666666666667
TFAP2E	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
PSMB2	0.721666693687439	0.7216666666666667	0.7766666666666666
C1orf216	0.02500000037252903	0.025	0.025
CLSPN	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AL354864.1	0.0	0.0	0.0
AGO4	0.14166666567325592	0.14166666666666666	0.15333333333333332
AGO1	0.0833333358168602	0.08333333333333333	0.09166666666666666
AL139286.2	0.0	0.0	0.0
AGO3	0.13500000536441803	0.135	0.14333333333333334
AL138787.2	0.0	0.0	0.0
TEKT2	0.0	0.0	0.0
ADPRHL2	0.1066666692495346	0.10666666666666667	0.11833333333333333
COL8A2	0.009999999776482582	0.01	0.01
TRAPPC3	0.3016666769981384	0.3016666666666667	0.32166666666666666
MAP7D1	0.15833333134651184	0.15833333333333333	0.17166666666666666
THRAP3	0.5916666388511658	0.5916666666666667	0.6416666666666667
SH3D21	0.009999999776482582	0.01	0.01
EVA1B	0.23499999940395355	0.235	0.25333333333333335
AL591845.1	0.0033333334140479565	0.0033333333333333335	0.005
STK40	0.33500000834465027	0.335	0.365
LSM10	0.17000000178813934	0.17	0.18333333333333332
OSCP1	0.009999999776482582	0.01	0.011666666666666667
MRPS15	0.2983333468437195	0.29833333333333334	0.325
CSF3R	0.41333332657814026	0.41333333333333333	0.4716666666666667
AL596257.1	0.0	0.0	0.0
AC117945.2	0.0	0.0	0.0
AC117945.1	0.0	0.0	0.0
GRIK3	0.0	0.0	0.0
AL031430.1	0.0	0.0	0.0
AL353604.1	0.0	0.0	0.0
LINC01137	0.04500000178813934	0.045	0.04666666666666667
ZC3H12A	0.18333333730697632	0.18333333333333332	0.21166666666666667
MEAF6	0.30666667222976685	0.30666666666666664	0.32166666666666666
SNIP1	0.14000000059604645	0.14	0.15
DNALI1	0.07999999821186066	0.08	0.08333333333333333
GNL2	0.11500000208616257	0.115	0.12333333333333334
RSPO1	0.0	0.0	0.0
C1orf109	0.038333334028720856	0.03833333333333333	0.04
CDCA8	0.0	0.0	0.0
EPHA10	0.0	0.0	0.0
MANEAL	0.06499999761581421	0.065	0.07
AL929472.3	0.0	0.0	0.0
YRDC	0.09166666865348816	0.09166666666666666	0.095
C1orf122	0.5049999952316284	0.505	0.535
MTF1	0.08166666328907013	0.08166666666666667	0.085
AL929472.2	0.0	0.0	0.0
INPP5B	0.13333334028720856	0.13333333333333333	0.14333333333333334
SF3A3	0.3016666769981384	0.3016666666666667	0.31333333333333335
FHL3	0.06833333522081375	0.06833333333333333	0.07333333333333333
UTP11	0.12166666984558105	0.12166666666666667	0.13333333333333333
POU3F1	0.0	0.0	0.0
AL139158.2	0.0	0.0	0.0
AL139158.3	0.0	0.0	0.0
LINC01343	0.0	0.0	0.0
LINC01685	0.0	0.0	0.0
AL354702.2	0.0	0.0	0.0
RRAGC	0.1483333259820938	0.14833333333333334	0.16333333333333333
AL139260.1	0.006666666828095913	0.006666666666666667	0.008333333333333333
MYCBP	0.061666667461395264	0.06166666666666667	0.07
AL139260.3	0.0	0.0	0.0
GJA9	0.0	0.0	0.0
RHBDL2	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
AKIRIN1	0.44999998807907104	0.45	0.5
NDUFS5	1.6966667175292969	1.6966666666666668	1.7966666666666666
MACF1	0.4716666638851166	0.4716666666666667	0.5183333333333333
AL442071.1	0.0	0.0	0.0
BMP8A	0.0	0.0	0.0
PABPC4	0.8799999952316284	0.88	0.9366666666666666
AL365277.1	0.0	0.0	0.0
HEYL	0.04333333298563957	0.043333333333333335	0.04833333333333333
AL035404.2	0.0	0.0	0.0
NT5C1A	0.0	0.0	0.0
HPCAL4	0.0	0.0	0.0
PPIE	0.20666666328907013	0.20666666666666667	0.215
BMP8B	0.004999999888241291	0.005	0.006666666666666667
OXCT2	0.004999999888241291	0.005	0.005
AL033527.3	0.0	0.0	0.0
AL033527.5	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
AL033527.4	0.0	0.0	0.0
TRIT1	0.06333333253860474	0.06333333333333334	0.06666666666666667
MYCL	0.08166666328907013	0.08166666666666667	0.08333333333333333
AL033527.2	0.0	0.0	0.0
MFSD2A	0.9266666769981384	0.9266666666666666	0.9983333333333333
CAP1	0.6050000190734863	0.605	0.6366666666666667
PPT1	0.13333334028720856	0.13333333333333333	0.145
RLF	0.054999999701976776	0.055	0.058333333333333334
TMCO2	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AL050341.2	0.029999999329447746	0.03	0.03333333333333333
ZMPSTE24	0.28166666626930237	0.2816666666666667	0.30666666666666664
COL9A2	0.013333333656191826	0.013333333333333334	0.013333333333333334
SMAP2	0.6566666960716248	0.6566666666666666	0.7
AL031985.4	0.0	0.0	0.0
ZFP69B	0.0	0.0	0.0
ZFP69	0.009999999776482582	0.01	0.01
AL603839.3	0.004999999888241291	0.005	0.005
EXO5	0.03166666626930237	0.03166666666666667	0.03166666666666667
AL603839.1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AL603839.2	0.0	0.0	0.0
ZNF684	0.09000000357627869	0.09	0.095
RIMS3	0.008333333767950535	0.008333333333333333	0.01
AL031289.1	0.0	0.0	0.0
NFYC-AS1	0.0	0.0	0.0
NFYC	0.21166667342185974	0.21166666666666667	0.23333333333333334
KCNQ4	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
CITED4	0.40833333134651184	0.4083333333333333	0.45
AC119677.1	0.0	0.0	0.0
CTPS1	0.34166666865348816	0.3416666666666667	0.36
SLFNL1-AS1	0.006666666828095913	0.006666666666666667	0.006666666666666667
SLFNL1	0.0	0.0	0.0
SCMH1	0.06833333522081375	0.06833333333333333	0.07833333333333334
AC093151.3	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
FOXO6	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AC093151.2	0.0	0.0	0.0
EDN2	0.009999999776482582	0.01	0.011666666666666667
HIVEP3	0.038333334028720856	0.03833333333333333	0.04666666666666667
AL445933.2	0.0	0.0	0.0
AC119676.1	0.0	0.0	0.0
GUCA2B	0.008333333767950535	0.008333333333333333	0.01
GUCA2A	0.0	0.0	0.0
FOXJ3	0.12833333015441895	0.12833333333333333	0.14
RIMKLA	0.0	0.0	0.0016666666666666668
ZMYND12	0.029999999329447746	0.03	0.03
PPCS	0.8399999737739563	0.84	0.895
CCDC30	0.009999999776482582	0.01	0.01
PPIH	0.05000000074505806	0.05	0.055
AC098484.2	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
YBX1	1.274999976158142	1.275	1.3233333333333333
CLDN19	0.0	0.0	0.0
P3H1	0.2316666692495346	0.23	0.25333333333333335
C1orf50	0.05166666582226753	0.051666666666666666	0.058333333333333334
AC098484.3	0.0	0.0	0.0
AC098484.1	0.0	0.0	0.0
TMEM269	0.0016666667070239782	0.0016666666666666668	0.0033333333333333335
SVBP	0.06499999761581421	0.06	0.06833333333333333
ERMAP	0.125	0.125	0.14
AL512353.1	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
ZNF691	0.06666667014360428	0.06666666666666667	0.07166666666666667
SLC2A1	0.013333333656191826	0.013333333333333334	0.015
SLC2A1-AS1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
AC099795.1	0.0	0.0	0.0
FAM183A	0.0	0.0	0.0
EBNA1BP2	0.57833331823349	0.5783333333333334	0.62
CFAP57	0.0	0.0	0.0
TMEM125	0.008333333767950535	0.008333333333333333	0.008333333333333333
C1orf210	0.01666666753590107	0.016666666666666666	0.016666666666666666
TIE1	0.09333333373069763	0.09333333333333334	0.10333333333333333
MPL	0.0	0.0	0.0
AL139289.2	0.004999999888241291	0.005	0.005
CDC20	0.004999999888241291	0.005	0.005
ELOVL1	0.2083333283662796	0.20833333333333334	0.21666666666666667
MED8	0.17166666686534882	0.17166666666666666	0.18166666666666667
AL139289.1	0.0	0.0	0.0
SZT2	0.12166666984558105	0.12166666666666667	0.13166666666666665
SZT2-AS1	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
HYI	0.625	0.625	0.68
PTPRF	1.7300000190734863	1.73	1.8483333333333334
AL451062.3	0.0	0.0	0.0
KDM4A	0.13833333551883698	0.13833333333333334	0.16
KDM4A-AS1	0.0016666667070239782	0.0016666666666666668	0.0033333333333333335
ST3GAL3	0.09666666388511658	0.09666666666666666	0.09833333333333333
AL451062.1	0.0	0.0	0.0
ARTN	0.0	0.0	0.0
AL357079.1	0.0033333334140479565	0.0033333333333333335	0.0033333333333333335
IPO13	0.10499999672174454	0.105	0.11333333333333333
DPH2	0.0716666653752327	0.07166666666666667	0.07833333333333334
ATP6V0B	2.069999933242798	2.07	2.195
B4GALT2	0.21666666865348816	0.21666666666666667	0.23166666666666666
CCDC24	0.036666665226221085	0.03666666666666667	0.04666666666666667
SLC6A9	0.004999999888241291	0.005	0.006666666666666667
AL139220.2	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
KLF17	0.0	0.0	0.0
KLF18	0.0	0.0	0.0
DMAP1	0.2750000059604645	0.275	0.2916666666666667
ERI3	0.3283333480358124	0.3283333333333333	0.3566666666666667
RNF220	0.19499999284744263	0.195	0.22333333333333333
TMEM53	0.2866666615009308	0.2866666666666667	0.315
ARMH1	0.04500000178813934	0.045	0.04666666666666667
KIF2C	0.004999999888241291	0.005	0.005
AL592166.1	0.0	0.0	0.0
RPS8	7.335000038146973	7.335	7.665
BEST4	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
PLK3	0.17499999701976776	0.175	0.18666666666666668
TCTEX1D4	0.0	0.0	0.0
BTBD19	0.029999999329447746	0.03	0.03166666666666667
PTCH2	0.03500000014901161	0.035	0.03666666666666667
EIF2B3	0.2383333295583725	0.23833333333333334	0.26166666666666666
HECTD3	0.25999999046325684	0.26	0.28
UROD	0.5899999737739563	0.59	0.635
ZSWIM5	0.004999999888241291	0.005	0.005
LINC01144	0.006666666828095913	0.006666666666666667	0.006666666666666667
HPDL	0.0	0.0	0.0
MUTYH	0.06333333253860474	0.06333333333333334	0.06333333333333334
TOE1	0.04833333194255829	0.04833333333333333	0.051666666666666666
TESK2	0.05999999865889549	0.06	0.065
CCDC163	0.0016666667070239782	0.0016666666666666668	0.0016666666666666668
MMACHC	0.1899999976158142	0.19	0.20333333333333334
PRDX1	2.861666679382324	2.861666666666667	3.0383333333333336
AKR1A1	2.015000104904175	2.015	2.15
NASP	0.38999998569488525	0.39	0.4216666666666667
CCDC17	0.029999999329447746	0.03	0.03166666666666667
GPBP1L1	0.48500001430511475	0.485	0.5133333333333333
TMEM69	0.12166666984558105	0.12166666666666667	0.13166666666666665
IPP	0.054999999701976776	0.055	0.058333333333333334
MAST2	0.09166666865348816	0.09166666666666666	0.10666666666666667
PIK3R3	0.0416666679084301	0.041666666666666664	0.041666666666666664
AL358075.4	0.0	0.0	0.0
AL358075.1	0.0	0.0	0.0
AL358075.2	0.0	0.0	0.0
TSPAN1	0.011666666716337204	0.011666666666666667	0.011666666666666667
AL672043.1	0.0	0.0	0.0
POMGNT1	0.33666667342185974	0.33666666666666667	0.38
LURAP1	0.01666666753590107	0.016666666666666666	0.021666666666666667
RAD54L	0.0016666667070239782	0.0016666666666666668	0.0033333333333333335
LRRC41	0.17166666686534882	0.17166666666666666	0.18
UQCRH	0.824999988079071	0.825	0.8766666666666667
NSUN4	0.11666666716337204	0.11666666666666667	0.12
FAAH	0.3400000035762787	0.34	0.375
DMBX1	0.0	0.0	0.0
AL136373.1	0.0	0.0	0.0
MKNK1-AS1	0.0	0.0	0.0
KNCN	0.0	0.0	0.0
MKNK1	0.2199999988079071	0.22	0.24166666666666667
MOB3C	0.08166666328907013	0.08166666666666667	0.08833333333333333
ATPAF1	0.47333332896232605	0.47333333333333333	0.5066666666666667
TEX38	0.0	0.0	0.0
EFCAB14-AS1	0.0	0.0	0.0
EFCAB14	0.33500000834465027	0.335	0.365
CYP4B1	0.0	0.0	0.0
CYP4A11	3.3566665649414062	3.3566666666666665	3.6366666666666667
CYP4X1	0.01666666753590107	0.016666666666666666	0.018333333333333333
CYP4Z1	0.004999999888241291	0.005	0.006666666666666667
CYP4A22-AS1	0.0	0.0	0.0
CYP4A22	0.6833333373069763	0.6833333333333333	0.765
LINC00853	0.004999999888241291	0.005	0.005
PDZK1IP1	0.01666666753590107	0.016666666666666666	0.016666666666666666
TAL1	0.023333333432674408	0.023333333333333334	0.025
AL135960.1	0.0	0.0	0.0
STIL	0.006666666828095913	0.006666666666666667	0.006666666666666667
CMPK1	1.2166666984558105	1.215	1.315
LINC01389	0.0	0.0	0.0
FOXE3	0.0	0.0	0.0
FOXD2-AS1	0.004999999888241291	0.005	0.006666666666666667
FOXD2	0.009999999776482582	0.01	0.01
LINC01738	0.0	0.0	0.0
TRABD2B	0.05166666582226753	0.051666666666666666	0.058333333333333334
AL691459.1	0.0	0.0	0.0
AC096541.1	0.0	0.0	0.0
AL356289.1	0.0	0.0	0.0
AL356289.2	0.0	0.0	0.0
AL109659.1	0.0	0.0	0.0
SLC5A9	0.07500000298023224	0.075	0.08333333333333333
AL109659.2	0.0	0.0	0.0
