feature	cs_N	rs_N	cs_T	rs_T
TEX46	0.0	0.0	0.0	0.0
KDM1A	0.14166666666666666	0.14166666666666666	0.14	0.14
AL031428.1	0.0	0.0	0.0	0.0
LUZP1	0.06666666666666667	0.06666666666666667	0.06166666666666667	0.06166666666666667
HTR1D	0.0	0.0	0.0	0.0
LINC01355	0.028333333333333332	0.028333333333333332	0.028333333333333332	0.028333333333333332
AL109936.6	0.0	0.0	0.0	0.0
HNRNPR	0.38	0.38	0.3416666666666667	0.3416666666666667
ZNF436	0.07333333333333333	0.07333333333333333	0.07166666666666667	0.07166666666666667
ZNF436-AS1	0.018333333333333333	0.018333333333333333	0.013333333333333334	0.013333333333333334
AL109936.2	0.006666666666666667	0.006666666666666667	0.006666666666666667	0.006666666666666667
TCEA3	0.9916666666666667	0.9916666666666667	0.97	0.97
ASAP3	0.043333333333333335	0.043333333333333335	0.04	0.04
E2F2	0.0	0.0	0.0	0.0
AL021154.1	0.0	0.0	0.0	0.0
ID3	0.33166666666666667	0.33166666666666667	0.34	0.34
MDS2	0.0	0.0	0.0	0.0
RPL11	8.083333333333334	8.083333333333334	7.89	7.89
ELOA	0.245	0.245	0.23666666666666666	0.23666666666666666
ELOA-AS1	0.03666666666666667	0.03666666666666667	0.035	0.035
PITHD1	0.31166666666666665	0.31166666666666665	0.27666666666666667	0.27666666666666667
LYPLA2	0.49333333333333335	0.49333333333333335	0.4766666666666667	0.4766666666666667
GALE	0.21166666666666667	0.21166666666666667	0.24833333333333332	0.24833333333333332
HMGCL	2.37	2.37	2.276666666666667	2.276666666666667
FUCA1	0.7333333333333333	0.7333333333333333	0.6516666666666666	0.6516666666666666
CNR2	0.0	0.0	0.0	0.0
AL590609.3	0.0	0.0	0.0	0.0
PNRC2	0.35833333333333334	0.35833333333333334	0.34	0.34
SRSF10	0.365	0.365	0.3466666666666667	0.3466666666666667
AL591178.1	0.0	0.0	0.0	0.0
MYOM3	0.0	0.0	0.0	0.0
AL591178.2	0.0	0.0	0.0	0.0
IL22RA1	0.05	0.05	0.06	0.06
IFNLR1	0.04	0.04	0.03333333333333333	0.03333333333333333
AL590683.1	0.0	0.0	0.0	0.0
AL138902.1	0.0	0.0	0.0	0.0
GRHL3	0.0	0.0	0.0	0.0
STPG1	0.008333333333333333	0.008333333333333333	0.01	0.01
NIPAL3	0.05	0.05	0.043333333333333335	0.043333333333333335
RCAN3	0.03333333333333333	0.03333333333333333	0.03333333333333333	0.03333333333333333
AL445686.2	0.008333333333333333	0.008333333333333333	0.006666666666666667	0.006666666666666667
NCMAP	0.01	0.01	0.02666666666666667	0.02666666666666667
SRRM1	0.41	0.41	0.4583333333333333	0.4583333333333333
AL445648.1	0.0	0.0	0.0	0.0
CLIC4	0.41833333333333333	0.41833333333333333	0.42	0.42
RUNX3	0.04	0.04	0.056666666666666664	0.056666666666666664
AL445471.1	0.0	0.0	0.0	0.0
AL445471.2	0.0	0.0	0.0	0.0
AL050344.1	0.0	0.0	0.0	0.0
AL031432.1	0.0	0.0	0.0	0.0
SYF2	0.3433333333333333	0.3433333333333333	0.3233333333333333	0.3233333333333333
AL031432.5	0.0	0.0	0.0	0.0
RSRP1	0.6233333333333333	0.6233333333333333	0.63	0.63
AL031432.3	0.0	0.0	0.0	0.0
RHD	0.0	0.0	0.0	0.0
TMEM50A	0.44333333333333336	0.44333333333333336	0.4583333333333333	0.4583333333333333
RHCE	0.011666666666666667	0.011666666666666667	0.005	0.005
MACO1	0.43666666666666665	0.43666666666666665	0.4	0.4
LDLRAP1	0.21166666666666667	0.21166666666666667	0.20666666666666667	0.20666666666666667
AL606491.1	0.0	0.0	0.0	0.0
MAN1C1	0.22	0.22	0.24333333333333335	0.24333333333333335
AL031280.1	0.0	0.0	0.0	0.0
SELENON	0.12333333333333334	0.12333333333333334	0.155	0.155
AL020996.2	0.0	0.0	0.0	0.0
AL020996.1	0.0	0.0	0.0	0.0
MTFR1L	0.605	0.605	0.555	0.555
AL020996.3	0.0	0.0	0.0	0.0
AUNIP	0.0	0.0	0.0	0.0
AL033528.2	0.0	0.0	0.0	0.0
PAQR7	0.07166666666666667	0.07166666666666667	0.07333333333333333	0.07333333333333333
STMN1	0.11	0.11	0.105	0.105
PAFAH2	0.15333333333333332	0.15333333333333332	0.15666666666666668	0.15666666666666668
EXTL1	0.0	0.0	0.0	0.0
SLC30A2	0.0	0.0	0.0	0.0
TRIM63	0.0	0.0	0.0	0.0
PDIK1L	0.08666666666666667	0.08666666666666667	0.09166666666666666	0.09166666666666666
FAM110D	0.018333333333333333	0.018333333333333333	0.016666666666666666	0.016666666666666666
C1orf232	0.0	0.0	0.0	0.0
AL391650.1	0.0	0.0	0.0	0.0
ZNF593	0.5483333333333333	0.5483333333333333	0.49833333333333335	0.49833333333333335
CNKSR1	0.006666666666666667	0.006666666666666667	0.008333333333333333	0.008333333333333333
CATSPER4	0.0	0.0	0.0	0.0
CEP85	0.045	0.045	0.03833333333333333	0.03833333333333333
SH3BGRL3	0.87	0.87	0.8683333333333333	0.8683333333333333
UBXN11	0.05	0.05	0.06833333333333333	0.06833333333333333
CD52	0.14666666666666667	0.14666666666666667	0.11666666666666667	0.11666666666666667
CRYBG2	0.0	0.0	0.0	0.0
ZNF683	0.005	0.005	0.006666666666666667	0.006666666666666667
LIN28A	0.0	0.0	0.0	0.0
DHDDS	0.11166666666666666	0.11166666666666666	0.09666666666666666	0.09666666666666666
AL513365.2	0.0	0.0	0.0	0.0
HMGN2	1.6066666666666667	1.6066666666666667	1.5433333333333332	1.5433333333333332
RPS6KA1	0.215	0.215	0.22166666666666668	0.22166666666666668
AL512408.1	0.0	0.0	0.0	0.0
ARID1A	0.32166666666666666	0.32166666666666666	0.3466666666666667	0.3466666666666667
PIGV	0.18333333333333332	0.18333333333333332	0.18666666666666668	0.18666666666666668
ZDHHC18	0.10666666666666667	0.10666666666666667	0.10333333333333333	0.10333333333333333
SFN	0.005	0.005	0.01	0.01
AL034380.1	0.0	0.0	0.0	0.0
GPN2	0.13166666666666665	0.13166666666666665	0.12333333333333334	0.12333333333333334
GPATCH3	0.07166666666666667	0.07166666666666667	0.06666666666666667	0.06666666666666667
NUDC	0.985	0.985	0.99	0.99
NR0B2	0.865	0.865	0.8683333333333333	0.8683333333333333
KDF1	0.03666666666666667	0.03666666666666667	0.03833333333333333	0.03833333333333333
TRNP1	0.03333333333333333	0.03333333333333333	0.03666666666666667	0.03666666666666667
TENT5B	0.0	0.0	0.0	0.0
SLC9A1	0.03666666666666667	0.03666666666666667	0.03333333333333333	0.03333333333333333
AL590640.1	0.0	0.0	0.0	0.0
WDTC1	0.14333333333333334	0.14333333333333334	0.15833333333333333	0.15833333333333333
TMEM222	0.16166666666666665	0.16166666666666665	0.15666666666666668	0.15666666666666668
SYTL1	0.015	0.015	0.016666666666666666	0.016666666666666666
MAP3K6	0.1	0.1	0.09	0.09
FCN3	1.8883333333333334	1.8883333333333334	1.8416666666666666	1.8416666666666666
CD164L2	0.0	0.0	0.0	0.0
GPR3	0.0	0.0	0.0	0.0
WASF2	0.25333333333333335	0.25333333333333335	0.22833333333333333	0.22833333333333333
FO393419.2	0.0	0.0	0.0	0.0
BX293535.1	0.0	0.0	0.0	0.0
AHDC1	0.08833333333333333	0.08833333333333333	0.09	0.09
FGR	0.08333333333333333	0.08333333333333333	0.08833333333333333	0.08833333333333333
LINC02574	0.0	0.0	0.0	0.0
IFI6	0.5033333333333333	0.5033333333333333	0.5216666666666666	0.5216666666666666
AL445490.1	0.0	0.0	0.0	0.0
FAM76A	0.09	0.09	0.07833333333333334	0.07833333333333334
STX12	0.20833333333333334	0.20833333333333334	0.21666666666666667	0.21666666666666667
PPP1R8	0.11666666666666667	0.11666666666666667	0.13	0.13
THEMIS2	0.115	0.115	0.11166666666666666	0.11166666666666666
RPA2	0.085	0.085	0.11	0.11
SMPDL3B	0.0	0.0	0.0	0.0
AL512288.1	0.0	0.0	0.0	0.0
XKR8	0.06333333333333334	0.06333333333333334	0.07666666666666666	0.07666666666666666
EYA3	0.058333333333333334	0.058333333333333334	0.06333333333333334	0.06333333333333334
PTAFR	0.06	0.06	0.06	0.06
DNAJC8	0.3	0.3	0.315	0.315
ATP5IF1	1.49	1.49	1.4333333333333333	1.4333333333333333
AL353622.1	0.06833333333333333	0.06833333333333333	0.055	0.055
AL353622.2	0.0	0.0	0.0	0.0
SESN2	0.03833333333333333	0.03833333333333333	0.04	0.04
MED18	0.05333333333333334	0.05333333333333334	0.05	0.05
PHACTR4	0.24333333333333335	0.24333333333333335	0.225	0.225
RCC1	0.07333333333333333	0.07333333333333333	0.08833333333333333	0.08833333333333333
TRNAU1AP	0.12166666666666667	0.12166666666666667	0.11666666666666667	0.11666666666666667
SNHG12	0.105	0.105	0.09333333333333334	0.09333333333333334
TAF12	0.10666666666666667	0.10666666666666667	0.095	0.095
RAB42	0.008333333333333333	0.008333333333333333	0.01	0.01
LINC01715	0.0	0.0	0.0	0.0
AL360012.1	0.0	0.0	0.0	0.0
GMEB1	0.051666666666666666	0.051666666666666666	0.056666666666666664	0.056666666666666664
YTHDF2	0.43333333333333335	0.43333333333333335	0.445	0.445
OPRD1	0.0	0.0	0.0	0.0
AL009181.1	0.0	0.0	0.0	0.0
EPB41	0.35333333333333333	0.35333333333333333	0.35333333333333333	0.35333333333333333
TMEM200B	0.011666666666666667	0.011666666666666667	0.02	0.02
AL357500.1	0.0	0.0	0.0	0.0
SRSF4	0.515	0.515	0.5233333333333333	0.5233333333333333
MECR	0.12333333333333334	0.12333333333333334	0.09833333333333333	0.09833333333333333
AL590729.1	0.0	0.0	0.0	0.0
PTPRU	0.11666666666666667	0.11666666666666667	0.09666666666666666	0.09666666666666666
LINC01756	0.0	0.0	0.0	0.0
AC092265.1	0.0	0.0	0.0	0.0
AL645944.2	0.0	0.0	0.0	0.0
LINC01648	0.0	0.0	0.0	0.0
AL137076.1	0.0	0.0	0.0	0.0
AL161638.2	0.0	0.0	0.0	0.0
AL161638.1	0.0	0.0	0.0	0.0
MATN1	0.0	0.0	0.0	0.0
MATN1-AS1	0.01	0.01	0.01	0.01
LAPTM5	0.8533333333333334	0.8533333333333334	0.8583333333333333	0.8583333333333333
AL137027.1	0.0	0.0	0.0	0.0
LINC01778	0.0	0.0	0.0	0.0
AL445235.1	0.0	0.0	0.0	0.0
SDC3	0.42	0.42	0.4716666666666667	0.4716666666666667
PUM1	0.48	0.48	0.485	0.485
NKAIN1	0.0	0.0	0.0	0.0
SNRNP40	0.10333333333333333	0.10333333333333333	0.11166666666666666	0.11166666666666666
ZCCHC17	0.16666666666666666	0.16666666666666666	0.14333333333333334	0.14333333333333334
AL451070.1	0.0	0.0	0.0	0.0
FABP3	0.028333333333333332	0.028333333333333332	0.018333333333333333	0.018333333333333333
SERINC2	1.0483333333333333	1.0483333333333333	0.915	0.915
AC114488.1	0.0	0.0	0.0	0.0
TINAGL1	0.16	0.16	0.175	0.175
HCRTR1	0.0	0.0	0.0	0.0
PEF1	0.25166666666666665	0.25166666666666665	0.24666666666666667	0.24666666666666667
AC114488.2	0.0	0.0	0.0	0.0
AC114488.3	0.0	0.0	0.0	0.0
COL16A1	0.085	0.085	0.10166666666666667	0.10166666666666667
ADGRB2	0.0	0.0	0.0	0.0
AL354919.2	0.0	0.0	0.0	0.0
SPOCD1	0.0	0.0	0.0	0.0
AL354919.1	0.0	0.0	0.0	0.0
AL136115.2	0.0	0.0	0.0	0.0
PTP4A2	0.81	0.81	0.8133333333333334	0.8133333333333334
AL136115.1	0.0	0.0	0.0	0.0
AL136115.3	0.0	0.0	0.0	0.0
KHDRBS1	0.5266666666666666	0.5266666666666666	0.545	0.545
AL445248.1	0.0	0.0	0.0	0.0
TMEM39B	0.09833333333333333	0.09833333333333333	0.09333333333333334	0.09333333333333334
KPNA6	0.25333333333333335	0.25333333333333335	0.2916666666666667	0.2916666666666667
TXLNA	0.37833333333333335	0.37833333333333335	0.3616666666666667	0.3616666666666667
CCDC28B	0.021666666666666667	0.021666666666666667	0.025	0.025
AL049795.1	0.0	0.0	0.0	0.0
IQCC	0.011666666666666667	0.011666666666666667	0.006666666666666667	0.006666666666666667
DCDC2B	0.0	0.0	0.0	0.0
TMEM234	0.055	0.055	0.05	0.05
EIF3I	0.405	0.405	0.39	0.39
FAM167B	0.07	0.07	0.07666666666666666	0.07666666666666666
LCK	0.07	0.07	0.08166666666666667	0.08166666666666667
HDAC1	0.20666666666666667	0.20666666666666667	0.21833333333333332	0.21833333333333332
MARCKSL1	0.215	0.215	0.195	0.195
AL109945.1	0.0	0.0	0.0	0.0
TSSK3	0.0	0.0	0.0	0.0
FAM229A	0.14333333333333334	0.14333333333333334	0.13666666666666666	0.13666666666666666
BSDC1	0.345	0.345	0.31	0.31
AL033529.1	0.0	0.0	0.0	0.0
ZBTB8B	0.0	0.0	0.0	0.0
ZBTB8A	0.05333333333333334	0.05333333333333334	0.055	0.055
ZBTB8OS	0.18166666666666667	0.18166666666666667	0.17166666666666666	0.17166666666666666
RBBP4	0.38666666666666666	0.38666666666666666	0.37	0.37
SYNC	0.021666666666666667	0.021666666666666667	0.023333333333333334	0.023333333333333334
AC114489.1	0.0	0.0	0.0	0.0
KIAA1522	0.11333333333333333	0.11333333333333333	0.10333333333333333	0.10333333333333333
YARS	0.34833333333333333	0.34833333333333333	0.30833333333333335	0.30833333333333335
S100PBP	0.14666666666666667	0.14666666666666667	0.15	0.15
FNDC5	0.49666666666666665	0.49666666666666665	0.43833333333333335	0.43833333333333335
HPCA	0.0	0.0	0.0	0.0
TMEM54	0.06	0.06	0.06833333333333333	0.06833333333333333
RNF19B	0.05333333333333334	0.05333333333333334	0.051666666666666666	0.051666666666666666
AL020995.1	0.0	0.0	0.0	0.0
AK2	0.85	0.85	0.8083333333333333	0.8083333333333333
AZIN2	0.008333333333333333	0.008333333333333333	0.01	0.01
TRIM62	0.0033333333333333335	0.0033333333333333335	0.0	0.0
AL662907.3	0.0	0.0	0.0	0.0
ZNF362	0.08666666666666667	0.08666666666666667	0.09833333333333333	0.09833333333333333
AL513327.3	0.0	0.0	0.0	0.0
A3GALT2	0.0	0.0	0.0	0.0
AL513327.1	0.0	0.0	0.0	0.0
PHC2	0.425	0.425	0.4066666666666667	0.4066666666666667
AL513327.2	0.0	0.0	0.0	0.0
ZSCAN20	0.0	0.0	0.0	0.0
CSMD2	0.0	0.0	0.0	0.0
HMGB4	0.0	0.0	0.0	0.0
CSMD2-AS1	0.0	0.0	0.0	0.0
C1orf94	0.0	0.0	0.0	0.0
SMIM12	0.34	0.34	0.32666666666666666	0.32666666666666666
GJB5	0.0	0.0	0.0	0.0
GJB4	0.0	0.0	0.0	0.0
AL121988.1	0.0	0.0	0.0	0.0
GJB3	0.01	0.01	0.006666666666666667	0.006666666666666667
GJA4	0.06666666666666667	0.06666666666666667	0.065	0.065
AL122010.1	0.0	0.0	0.0	0.0
DLGAP3	0.011666666666666667	0.011666666666666667	0.0033333333333333335	0.0033333333333333335
AC114490.3	0.025	0.025	0.02	0.02
AC114490.2	0.0	0.0	0.0	0.0
TMEM35B	0.0	0.0	0.0	0.0
ZMYM6	0.09333333333333334	0.09333333333333334	0.10166666666666667	0.10166666666666667
ZMYM1	0.021666666666666667	0.021666666666666667	0.03	0.03
AL590434.1	0.0	0.0	0.0	0.0
SFPQ	0.93	0.93	0.965	0.965
ZMYM4	0.11833333333333333	0.11833333333333333	0.125	0.125
ZMYM4-AS1	0.0	0.0	0.0	0.0
KIAA0319L	0.2683333333333333	0.2683333333333333	0.24666666666666667	0.24666666666666667
NCDN	0.04	0.04	0.041666666666666664	0.041666666666666664
AC004865.2	0.0	0.0	0.0	0.0
TFAP2E	0.0	0.0	0.0	0.0
PSMB2	0.705	0.705	0.72	0.72
C1orf216	0.023333333333333334	0.023333333333333334	0.016666666666666666	0.016666666666666666
CLSPN	0.0	0.0	0.0	0.0
AL354864.1	0.0	0.0	0.0	0.0
AGO4	0.13666666666666666	0.13666666666666666	0.14666666666666667	0.14666666666666667
AGO1	0.07	0.07	0.09	0.09
AL139286.2	0.0	0.0	0.0	0.0
AGO3	0.13833333333333334	0.13833333333333334	0.11166666666666666	0.11166666666666666
AL138787.2	0.0	0.0	0.0	0.0
TEKT2	0.0	0.0	0.0	0.0
ADPRHL2	0.07833333333333334	0.07833333333333334	0.06833333333333333	0.06833333333333333
COL8A2	0.011666666666666667	0.011666666666666667	0.011666666666666667	0.011666666666666667
TRAPPC3	0.2833333333333333	0.2833333333333333	0.30666666666666664	0.30666666666666664
MAP7D1	0.14333333333333334	0.14333333333333334	0.13	0.13
THRAP3	0.5716666666666667	0.5716666666666667	0.5816666666666667	0.5816666666666667
SH3D21	0.01	0.01	0.008333333333333333	0.008333333333333333
EVA1B	0.26166666666666666	0.26166666666666666	0.26	0.26
AL591845.1	0.0	0.0	0.0	0.0
STK40	0.35333333333333333	0.35333333333333333	0.3616666666666667	0.3616666666666667
LSM10	0.18833333333333332	0.18833333333333332	0.17166666666666666	0.17166666666666666
OSCP1	0.008333333333333333	0.008333333333333333	0.01	0.01
MRPS15	0.28833333333333333	0.28833333333333333	0.29333333333333333	0.29333333333333333
CSF3R	0.38666666666666666	0.38666666666666666	0.38333333333333336	0.38333333333333336
AL596257.1	0.0	0.0	0.0	0.0
AC117945.2	0.0	0.0	0.0	0.0
AC117945.1	0.0	0.0	0.0	0.0
GRIK3	0.0	0.0	0.0	0.0
AL031430.1	0.0	0.0	0.0	0.0
AL353604.1	0.0	0.0	0.0	0.0
LINC01137	0.02	0.02	0.028333333333333332	0.028333333333333332
ZC3H12A	0.18166666666666667	0.18166666666666667	0.17666666666666667	0.17666666666666667
MEAF6	0.24333333333333335	0.24333333333333335	0.19166666666666668	0.19166666666666668
SNIP1	0.13	0.13	0.12166666666666667	0.12166666666666667
DNALI1	0.06166666666666667	0.06166666666666667	0.05	0.05
GNL2	0.12	0.12	0.11166666666666666	0.11166666666666666
RSPO1	0.0	0.0	0.0	0.0
C1orf109	0.03333333333333333	0.03333333333333333	0.028333333333333332	0.028333333333333332
CDCA8	0.0	0.0	0.0	0.0
EPHA10	0.0	0.0	0.0	0.0
MANEAL	0.058333333333333334	0.058333333333333334	0.06166666666666667	0.06166666666666667
AL929472.3	0.0	0.0	0.0	0.0
YRDC	0.105	0.105	0.10666666666666667	0.10666666666666667
C1orf122	0.5083333333333333	0.5083333333333333	0.505	0.505
MTF1	0.06666666666666667	0.06666666666666667	0.058333333333333334	0.058333333333333334
AL929472.2	0.0	0.0	0.0	0.0
INPP5B	0.12833333333333333	0.12833333333333333	0.14166666666666666	0.14166666666666666
SF3A3	0.29333333333333333	0.29333333333333333	0.2783333333333333	0.2783333333333333
FHL3	0.055	0.055	0.04666666666666667	0.04666666666666667
UTP11	0.10666666666666667	0.10666666666666667	0.10833333333333334	0.10833333333333334
POU3F1	0.0	0.0	0.0	0.0
AL139158.2	0.0	0.0	0.0	0.0
AL139158.3	0.0	0.0	0.0	0.0
LINC01343	0.0	0.0	0.0	0.0
LINC01685	0.0	0.0	0.0	0.0
AL354702.2	0.0	0.0	0.0	0.0
RRAGC	0.10166666666666667	0.10166666666666667	0.105	0.105
AL139260.1	0.006666666666666667	0.006666666666666667	0.0033333333333333335	0.0033333333333333335
MYCBP	0.06333333333333334	0.06333333333333334	0.058333333333333334	0.058333333333333334
AL139260.3	0.0	0.0	0.0	0.0
GJA9	0.0	0.0	0.0	0.0
RHBDL2	0.0	0.0	0.0	0.0
AKIRIN1	0.445	0.445	0.40166666666666667	0.40166666666666667
NDUFS5	1.6883333333333332	1.6883333333333332	1.52	1.52
MACF1	0.49666666666666665	0.49666666666666665	0.49	0.49
AL442071.1	0.0	0.0	0.0	0.0
BMP8A	0.0	0.0	0.0	0.0
PABPC4	0.8816666666666667	0.8816666666666667	0.885	0.885
AL365277.1	0.0	0.0	0.0	0.0
HEYL	0.05333333333333334	0.05333333333333334	0.055	0.055
AL035404.2	0.0	0.0	0.0	0.0
NT5C1A	0.0	0.0	0.0	0.0
HPCAL4	0.0	0.0	0.0	0.0
PPIE	0.085	0.085	0.08333333333333333	0.08333333333333333
BMP8B	0.005	0.005	0.005	0.005
OXCT2	0.005	0.005	0.005	0.005
AL033527.3	0.0	0.0	0.0	0.0
AL033527.5	0.0	0.0	0.0	0.0
AL033527.4	0.0	0.0	0.0	0.0
TRIT1	0.065	0.065	0.07166666666666667	0.07166666666666667
MYCL	0.08333333333333333	0.08333333333333333	0.09666666666666666	0.09666666666666666
AL033527.2	0.0	0.0	0.0	0.0
MFSD2A	0.9266666666666666	0.9266666666666666	0.9366666666666666	0.9366666666666666
CAP1	0.5933333333333334	0.5933333333333334	0.605	0.605
PPT1	0.11833333333333333	0.11833333333333333	0.14	0.14
RLF	0.056666666666666664	0.056666666666666664	0.04666666666666667	0.04666666666666667
TMCO2	0.0	0.0	0.0	0.0
AL050341.2	0.03833333333333333	0.03833333333333333	0.04	0.04
ZMPSTE24	0.2783333333333333	0.2783333333333333	0.2733333333333333	0.2733333333333333
COL9A2	0.013333333333333334	0.013333333333333334	0.01	0.01
SMAP2	0.6566666666666666	0.6566666666666666	0.63	0.63
AL031985.4	0.0	0.0	0.0	0.0
ZFP69B	0.0	0.0	0.0	0.0
ZFP69	0.008333333333333333	0.008333333333333333	0.006666666666666667	0.006666666666666667
AL603839.3	0.0016666666666666668	0.0016666666666666668	0.0	0.0
EXO5	0.025	0.025	0.021666666666666667	0.021666666666666667
AL603839.1	0.0	0.0	0.0	0.0
AL603839.2	0.0	0.0	0.0	0.0
ZNF684	0.08166666666666667	0.08166666666666667	0.09166666666666666	0.09166666666666666
RIMS3	0.008333333333333333	0.008333333333333333	0.006666666666666667	0.006666666666666667
AL031289.1	0.0	0.0	0.0	0.0
NFYC-AS1	0.0	0.0	0.0	0.0
NFYC	0.21666666666666667	0.21666666666666667	0.22	0.22
KCNQ4	0.0	0.0	0.0	0.0
CITED4	0.42	0.42	0.39	0.39
AC119677.1	0.0	0.0	0.0	0.0
CTPS1	0.35333333333333333	0.35333333333333333	0.34833333333333333	0.34833333333333333
SLFNL1-AS1	0.0016666666666666668	0.0016666666666666668	0.005	0.005
SLFNL1	0.0	0.0	0.0	0.0
SCMH1	0.056666666666666664	0.056666666666666664	0.043333333333333335	0.043333333333333335
AC093151.3	0.0	0.0	0.0	0.0
FOXO6	0.0	0.0	0.0	0.0
AC093151.2	0.0	0.0	0.0	0.0
EDN2	0.005	0.005	0.006666666666666667	0.006666666666666667
HIVEP3	0.035	0.035	0.045	0.045
AL445933.2	0.0	0.0	0.0	0.0
AC119676.1	0.0	0.0	0.0	0.0
GUCA2B	0.005	0.005	0.0033333333333333335	0.0033333333333333335
GUCA2A	0.0	0.0	0.0	0.0
FOXJ3	0.12	0.12	0.12166666666666667	0.12166666666666667
RIMKLA	0.0	0.0	0.0	0.0
ZMYND12	0.03	0.03	0.03166666666666667	0.03166666666666667
PPCS	0.7983333333333333	0.7983333333333333	0.8066666666666666	0.8066666666666666
CCDC30	0.018333333333333333	0.018333333333333333	0.018333333333333333	0.018333333333333333
PPIH	0.051666666666666666	0.051666666666666666	0.03833333333333333	0.03833333333333333
AC098484.2	0.0	0.0	0.0	0.0
YBX1	1.3066666666666666	1.3066666666666666	1.3066666666666666	1.3066666666666666
CLDN19	0.0	0.0	0.0	0.0
P3H1	0.08333333333333333	0.08333333333333333	0.075	0.075
C1orf50	0.06333333333333334	0.06333333333333334	0.07	0.07
AC098484.3	0.0	0.0	0.0	0.0
AC098484.1	0.0	0.0	0.0	0.0
TMEM269	0.0	0.0	0.0	0.0
SVBP	0.023333333333333334	0.023333333333333334	0.03166666666666667	0.03166666666666667
ERMAP	0.11333333333333333	0.11333333333333333	0.12166666666666667	0.12166666666666667
AL512353.1	0.0	0.0	0.0	0.0
ZNF691	0.056666666666666664	0.056666666666666664	0.058333333333333334	0.058333333333333334
SLC2A1	0.011666666666666667	0.011666666666666667	0.015	0.015
SLC2A1-AS1	0.0	0.0	0.0	0.0
AC099795.1	0.0	0.0	0.0	0.0
FAM183A	0.0	0.0	0.0	0.0
EBNA1BP2	0.5033333333333333	0.5033333333333333	0.5033333333333333	0.5033333333333333
CFAP57	0.0	0.0	0.0	0.0
TMEM125	0.01	0.01	0.008333333333333333	0.008333333333333333
C1orf210	0.023333333333333334	0.023333333333333334	0.03	0.03
TIE1	0.10666666666666667	0.10666666666666667	0.105	0.105
MPL	0.0	0.0	0.0	0.0
AL139289.2	0.006666666666666667	0.006666666666666667	0.008333333333333333	0.008333333333333333
CDC20	0.0	0.0	0.0016666666666666668	0.0016666666666666668
ELOVL1	0.22333333333333333	0.22333333333333333	0.23666666666666666	0.23666666666666666
MED8	0.195	0.195	0.18333333333333332	0.18333333333333332
AL139289.1	0.0	0.0	0.0	0.0
SZT2	0.12833333333333333	0.12833333333333333	0.11333333333333333	0.11333333333333333
SZT2-AS1	0.0	0.0	0.0	0.0
HYI	0.6433333333333333	0.6433333333333333	0.6366666666666667	0.6366666666666667
PTPRF	1.7783333333333333	1.7783333333333333	1.7133333333333334	1.7133333333333334
AL451062.3	0.0	0.0	0.0	0.0
KDM4A	0.16333333333333333	0.16333333333333333	0.16333333333333333	0.16333333333333333
KDM4A-AS1	0.0	0.0	0.0	0.0
ST3GAL3	0.07666666666666666	0.07666666666666666	0.07333333333333333	0.07333333333333333
AL451062.1	0.0	0.0	0.0	0.0
ARTN	0.0	0.0	0.0	0.0
AL357079.1	0.0	0.0	0.0	0.0
IPO13	0.09166666666666666	0.09166666666666666	0.09	0.09
DPH2	0.05	0.05	0.056666666666666664	0.056666666666666664
ATP6V0B	1.915	1.915	1.995	1.995
B4GALT2	0.20833333333333334	0.20833333333333334	0.20333333333333334	0.20333333333333334
CCDC24	0.051666666666666666	0.051666666666666666	0.03833333333333333	0.03833333333333333
SLC6A9	0.0016666666666666668	0.0016666666666666668	0.0	0.0
AL139220.2	0.0	0.0	0.0	0.0
KLF17	0.0	0.0	0.0	0.0
KLF18	0.0	0.0	0.0	0.0
DMAP1	0.29333333333333333	0.29333333333333333	0.265	0.265
ERI3	0.30333333333333334	0.30333333333333334	0.30666666666666664	0.30666666666666664
RNF220	0.225	0.225	0.20666666666666667	0.20666666666666667
TMEM53	0.31166666666666665	0.31166666666666665	0.28833333333333333	0.28833333333333333
ARMH1	0.045	0.045	0.03833333333333333	0.03833333333333333
KIF2C	0.0016666666666666668	0.0016666666666666668	0.005	0.005
AL592166.1	0.0	0.0	0.0	0.0
RPS8	7.301666666666667	7.301666666666667	7.0216666666666665	7.0216666666666665
BEST4	0.0	0.0	0.0	0.0
PLK3	0.19833333333333333	0.19833333333333333	0.17333333333333334	0.17333333333333334
TCTEX1D4	0.0	0.0	0.0	0.0
BTBD19	0.028333333333333332	0.028333333333333332	0.03833333333333333	0.03833333333333333
PTCH2	0.018333333333333333	0.018333333333333333	0.021666666666666667	0.021666666666666667
EIF2B3	0.225	0.225	0.22166666666666668	0.22166666666666668
HECTD3	0.23166666666666666	0.23166666666666666	0.2833333333333333	0.2833333333333333
